Raw Input (OMIT FROM MAP),Date,Type of Beacon,Type of Rescue,Beacon Description,Latitude,Longitude,# Saves,Homeport,Description
"Home Port - Not Registered
On 07 August 2020 at 0112 UTC (2112 EDT 6 Aug)) a Personal Locator Beacon (PLB) was detected at 08 21.9N 151 50.9E, 54 NM north of Weno, Chuuk, Federated States of Micronesia. It was activated when a motor vessel, with 2 people on board, became inoperable. Coast Guard Sector Guam received the alert and notified the Chuuk Search and Rescue Liaison Office, which launched a fixed-wing aircraft. The aircraft located a life raft and boat in close proximity, then directed a rescue boat to the location. The rescue boat arrived on scene and rescued both people from the life raft. 
2 SARSAT RESCUES
",08/07/2020,PLB,M,PLB (Personal Locator Beacon),8.365,151.8483333,2,Home Port - Not Registered,"On 07 August 2020 at 0112 UTC (2112 EDT 6 Aug)) a Personal Locator Beacon (PLB) was detected at 08 21.9N 151 50.9E, 54 NM north of Weno, Chuuk, Federated States of Micronesia. It was activated when a motor vessel, with 2 people on board, became inoperable. Coast Guard Sector Guam received the alert and notified the Chuuk Search and Rescue Liaison Office, which launched a fixed-wing aircraft. The aircraft located a life raft and boat in close proximity, then directed a rescue boat to the location. The rescue boat arrived on scene and rescued both people from the life raft. "
"Home Port - Evergreen, CO
On 26 September 2020 at 2027 UTC (1627 EDT) a Personal Locator Beacon (PLB) was detected at 39 19.0N 105 03.7W, 5 miles northwest of Perry Park, CO in the Pike National Forest. It was activated by a bicyclist who had an accident and required medical assistance. The Air Force Rescue Coordination Center received the alert and notified the Colorado Search and Rescue Board, which dispatched emergency personnel to the site who transported the cyclist to a local hospital for treatment. 
1 SARSAT RESCUE
",09/26/2020,PLB,T,PLB (Personal Locator Beacon),39.31666667,-105.0616667,1,"Home Port - Evergreen, CO","On 26 September 2020 at 2027 UTC (1627 EDT) a Personal Locator Beacon (PLB) was detected at 39 19.0N 105 03.7W, 5 miles northwest of Perry Park, CO in the Pike National Forest. It was activated by a bicyclist who had an accident and required medical assistance. The Air Force Rescue Coordination Center received the alert and notified the Colorado Search and Rescue Board, which dispatched emergency personnel to the site who transported the cyclist to a local hospital for treatment. "
"Home Port - Gorham, NH
On 27 September 2020 at 1630 UTC (1230 EDT) a Personal Locator Beacon (PLB) was detected at 44 28.2N 71 13.2W, 2 miles west of Berlin, NH. It was activated when a snowmobile, with 1 person on board, caught on fire and became inoperable. The Air Force Rescue Coordination Center received the alert and contacted the New Hampshire Fish and Game Department, which dispatched a ground team. The ground team located the driver and assisted him to safety. 
1 SARSAT RESCUE
",09/27/2020,PLB,T,PLB (Personal Locator Beacon),44.47,-71.22,1,"Home Port - Gorham, NH","On 27 September 2020 at 1630 UTC (1230 EDT) a Personal Locator Beacon (PLB) was detected at 44 28.2N 71 13.2W, 2 miles west of Berlin, NH. It was activated when a snowmobile, with 1 person on board, caught on fire and became inoperable. The Air Force Rescue Coordination Center received the alert and contacted the New Hampshire Fish and Game Department, which dispatched a ground team. The ground team located the driver and assisted him to safety. "
"Home Port - Barrow, AK
On 28 September 2020 at 0007 UTC (2007 EDT 27 Sept) a Personal Locator Beacon (PLB) was detected at 68 07.5N 151 28.7W, 6 miles east of Anaktuvuk Pass, AK. It was activated when an all-terrain vehicle, with 2 people on board, became disabled in a remote area. The Alaska Rescue Coordination Center received the alert and contacted North Slope Borough Search and Rescue, which deployed a volunteer ground team. The team arrived on scene and transported the 2 individuals to Anaktuvuk Pass. 
2 SARSAT RESCUES
",09/28/2020,PLB,T,PLB (Personal Locator Beacon),68.125,-151.4783333,2,"Home Port - Barrow, AK","On 28 September 2020 at 0007 UTC (2007 EDT 27 Sept) a Personal Locator Beacon (PLB) was detected at 68 07.5N 151 28.7W, 6 miles east of Anaktuvuk Pass, AK. It was activated when an all-terrain vehicle, with 2 people on board, became disabled in a remote area. The Alaska Rescue Coordination Center received the alert and contacted North Slope Borough Search and Rescue, which deployed a volunteer ground team. The team arrived on scene and transported the 2 individuals to Anaktuvuk Pass. "
"Home Port - Not Registered
On 29 September 2020 at 2304 UTC (1904 EDT) an Emergency Locator Transmitter (ELT) was detected at 33 14.6N 116 04.3W, 5 miles southwest of Salton City, CA. It was activated when the pilot of an F-35 jet ejected after an incident during an air-to-air refueling evolution. The Air Force Rescue Coordination Center received the alert and contacted authorities at Marine Corps Air Station Yuma, who used the SARSAT location data to pick up the pilot and transport him to a local hospital for treatment. 
1 SARSAT RESCUE 
",09/29/2020,ELT,A,"ELT (Emergency Locator Transmitter, Aviation Applications)",33.24333333,-116.0716667,1,Home Port - Not Registered,"On 29 September 2020 at 2304 UTC (1904 EDT) an Emergency Locator Transmitter (ELT) was detected at 33 14.6N 116 04.3W, 5 miles southwest of Salton City, CA. It was activated when the pilot of an F-35 jet ejected after an incident during an air-to-air refueling evolution. The Air Force Rescue Coordination Center received the alert and contacted authorities at Marine Corps Air Station Yuma, who used the SARSAT location data to pick up the pilot and transport him to a local hospital for treatment. "
"Home Port - Barrow, AK
On 02 October 2020 at 0245 UTC (2245 EDT 01 Oct) a Personal Locator Beacon (PLB) was detected at 69 46.1N 151 31.5W, 32 miles northeast of Umiat, AK. It was activated when a boat, with 2 people on board, ran aground due to low river conditions. The Alaska Rescue Coordination Center received the alert and notified North Slope Borough Search and Rescue, which dispatched emergency authorities and transported the boaters to safety. 
2 SARSAT RESCUES
",10/02/2020,PLB,M,PLB (Personal Locator Beacon),69.76833333,-151.525,2,"Home Port - Barrow, AK","On 02 October 2020 at 0245 UTC (2245 EDT 01 Oct) a Personal Locator Beacon (PLB) was detected at 69 46.1N 151 31.5W, 32 miles northeast of Umiat, AK. It was activated when a boat, with 2 people on board, ran aground due to low river conditions. The Alaska Rescue Coordination Center received the alert and notified North Slope Borough Search and Rescue, which dispatched emergency authorities and transported the boaters to safety. "
"Home Port - Cooper City, FL
On 05 October 2020 at 1507 UTC (1107 EDT) a Personal Locator Beacon (PLB) was detected at 25 00.7N 80 21.1W, 7 NM southeast of Key Largo, FL. It was activated when a fishing vessel, with 5 people on board, began taking on water and sank. The vessel's owner called the Florida Fish and Wildlife Conservation Commission (FWC) to report the incident. FWC contacted Coast Guard Sector Key West (SECKWT), which issued an Urgent Marine Information Broadcast. Coast Guard District 7 received the alert, which correlated with the position provided to FWC, and directed SECKWT to launch a helicopter and rescue boat to the position. The assets arrived on scene, recovered the 5 passengers from the water, and transported them to Key Largo. 
5 SARSAT RESCUES
",10/05/2020,PLB,M,PLB (Personal Locator Beacon),25.01166667,-80.35166667,5,"Home Port - Cooper City, FL","On 05 October 2020 at 1507 UTC (1107 EDT) a Personal Locator Beacon (PLB) was detected at 25 00.7N 80 21.1W, 7 NM southeast of Key Largo, FL. It was activated when a fishing vessel, with 5 people on board, began taking on water and sank. The vessel's owner called the Florida Fish and Wildlife Conservation Commission (FWC) to report the incident. FWC contacted Coast Guard Sector Key West (SECKWT), which issued an Urgent Marine Information Broadcast. Coast Guard District 7 received the alert, which correlated with the position provided to FWC, and directed SECKWT to launch a helicopter and rescue boat to the position. The assets arrived on scene, recovered the 5 passengers from the water, and transported them to Key Largo. "
"Home Port - Not Registered
On 11 October 2020 at 1953 UTC a PLB was detected at 28 29.8N 83 44.1W, 60 NM northwest of Clearwater, FL. It was activated following a Mayday call received by Coast Guard District 7 (CGD07) reporting that the speed boat POROO, with 2 people on board, became disabled. CGD07 issued an Urgent Marine Information Broadcast, diverted a rescue boat from District 8, and launched a helicopter from Air Station Clearwater to the SARSAT position. The helicopter located the vessel and the rescue boat placed it in tow. The POROO and its passengers were transported to Clearwater. 
2 SARSAT RESCUES
",10/11/2020,PLB,M,PLB (Personal Locator Beacon),28.49666667,-83.735,2,Home Port - Not Registered,"On 11 October 2020 at 1953 UTC a PLB was detected at 28 29.8N 83 44.1W, 60 NM northwest of Clearwater, FL. It was activated following a Mayday call received by Coast Guard District 7 (CGD07) reporting that the speed boat POROO, with 2 people on board, became disabled. CGD07 issued an Urgent Marine Information Broadcast, diverted a rescue boat from District 8, and launched a helicopter from Air Station Clearwater to the SARSAT position. The helicopter located the vessel and the rescue boat placed it in tow. The POROO and its passengers were transported to Clearwater. "
"Home Port - Sabine Pass, TX
On 16 October 2020 at 1201 UTC an EPIRB was detected at 29 27.5N 93 28.4W, 27 NM southeast of Sabine Pass, TX. It was manually activated when a commercial fishing vessel, with 3 people on board, experienced engine failure and became disabled. Coast Guard District 8 received the alert, issued an Urgent Marine Information Broadcast, and launched a helicopter and an aircraft to the coordinates. The helicopter arrived and made contact with the crew, while the aircraft maintained communication with the disabled vessel until its company's sister ship arrived to tow it to its home port. 
3 SARSAT RESCUES
",10/16/2020,EPIRB,M,"EPIRB (Emergency Position-Indicating Radio Beacon, Maritime Applications)",29.45833333,-93.47333333,3,"Home Port - Sabine Pass, TX","On 16 October 2020 at 1201 UTC an EPIRB was detected at 29 27.5N 93 28.4W, 27 NM southeast of Sabine Pass, TX. It was manually activated when a commercial fishing vessel, with 3 people on board, experienced engine failure and became disabled. Coast Guard District 8 received the alert, issued an Urgent Marine Information Broadcast, and launched a helicopter and an aircraft to the coordinates. The helicopter arrived and made contact with the crew, while the aircraft maintained communication with the disabled vessel until its company's sister ship arrived to tow it to its home port. "
"Home Port - Thomasville, NC
On 16 October 2020 at 1607 UTC a PLB was detected at 34 17.8N 76 32.9W, 26 NM southeast of Beaufort, NC. It was activated after the vessel MAGGIE MAY, with 2 people on board, experienced engine problems and lost power. Coast Guard District 5 received the alert and diverted an aircraft, a helicopter, and a motor lifeboat (MLB) to the scene. The MLB took the vessel and passengers in tow to Beaufort Inlet, NC. 
2 SARSAT RESCUES
",10/16/2020,PLB,M,PLB (Personal Locator Beacon),34.29666667,-76.54833333,2,"Home Port - Thomasville, NC","On 16 October 2020 at 1607 UTC a PLB was detected at 34 17.8N 76 32.9W, 26 NM southeast of Beaufort, NC. It was activated after the vessel MAGGIE MAY, with 2 people on board, experienced engine problems and lost power. Coast Guard District 5 received the alert and diverted an aircraft, a helicopter, and a motor lifeboat (MLB) to the scene. The MLB took the vessel and passengers in tow to Beaufort Inlet, NC. "
"Home Port - Pearl City, HI
On 17 October 2020 at 0000 UTC a PLB was detected at 21 31.0N 157 48.7W, 1 NM east of Kualoa Regional Park in Kaneohe, HI. It was activated after a 14-ft fishing boat, with 2 people on board, flipped over, throwing the passengers overboard. Coast Guard District 14 received the alert and Joint Rescue Coordination Center (JRCC) Honolulu received a phone call confirming the activation from a passenger on the boat. Due to shallow water depth, JRCC Honolulu contacted local Fire Rescue and Ocean Safety authorities for assistance. An Ocean Safety crew arrived and retrieved both people from the water. 
2 SARSAT RESCUES
",10/17/2020,PLB,M,PLB (Personal Locator Beacon),21.51666667,-157.8116667,2,"Home Port - Pearl City, HI","On 17 October 2020 at 0000 UTC a PLB was detected at 21 31.0N 157 48.7W, 1 NM east of Kualoa Regional Park in Kaneohe, HI. It was activated after a 14-ft fishing boat, with 2 people on board, flipped over, throwing the passengers overboard. Coast Guard District 14 received the alert and Joint Rescue Coordination Center (JRCC) Honolulu received a phone call confirming the activation from a passenger on the boat. Due to shallow water depth, JRCC Honolulu contacted local Fire Rescue and Ocean Safety authorities for assistance. An Ocean Safety crew arrived and retrieved both people from the water. "
"Home Port - Cambridge, MA
On 18 October 2020 at 0940 UTC a PLB was detected at 44 16.5N 71 10.0W, 8 miles south of Gorham, NH in the White Mountain National Forest. It was activated by a group of 2 hikers when 1 of them began to experience hypothermia. The Air Force Rescue Coordination Center received the alert and contacted the New Hampshire Fish and Game Department, which deployed a rescue team that located and assisted both hikers. 
2 SARSAT RESCUES
",10/18/2020,PLB,T,PLB (Personal Locator Beacon),44.275,-71.16666667,2,"Home Port - Cambridge, MA","On 18 October 2020 at 0940 UTC a PLB was detected at 44 16.5N 71 10.0W, 8 miles south of Gorham, NH in the White Mountain National Forest. It was activated by a group of 2 hikers when 1 of them began to experience hypothermia. The Air Force Rescue Coordination Center received the alert and contacted the New Hampshire Fish and Game Department, which deployed a rescue team that located and assisted both hikers. "
"Home Port - Carbondale, CO
On 27 October 2020 at 2038 UTC a PLB was detected at 37 48.8N 111 25.2W, 7 miles south of Boulder, UT in Grand Staircase-Escalante National Monument. It was activated after a hiker sprained her ankle. The Air Force Rescue Coordination Center received the alert and notified the Utah Division of Emergency Management, which deployed a ground team from the Garfield County Sheriff's Office that arrived on scene and assisted the hiker with her injuries. 
1 SARSAT RESCUE
",10/27/2020,PLB,T,PLB (Personal Locator Beacon),37.81333333,-111.42,1,"Home Port - Carbondale, CO","On 27 October 2020 at 2038 UTC a PLB was detected at 37 48.8N 111 25.2W, 7 miles south of Boulder, UT in Grand Staircase-Escalante National Monument. It was activated after a hiker sprained her ankle. The Air Force Rescue Coordination Center received the alert and notified the Utah Division of Emergency Management, which deployed a ground team from the Garfield County Sheriff's Office that arrived on scene and assisted the hiker with her injuries. "
"Home Port - Tucson, AZ
On 02 November 2020 at 2242 UTC (1742 EST) a Personal Locator Beacon (PLB) was detected at 32 17.9N 110 37.0W, 10 miles northeast of Tucson, AZ. It was activated after an all-terrain vehicle, with 2 people on board, rolled over. The Air Force Rescue Coordination Center received the alert and contacted the Arizona State Search and Rescue Coordinator, which dispatched the Pima County Sheriff's Department to the position. Sheriff's Department personnel located the 2 injured passengers and transported them to a local hospital. 
2 SARSAT RESCUES
",11/02/2020,PLB,T,PLB (Personal Locator Beacon),32.29833333,-110.6166667,2,"Home Port - Tucson, AZ","On 02 November 2020 at 2242 UTC (1742 EST) a Personal Locator Beacon (PLB) was detected at 32 17.9N 110 37.0W, 10 miles northeast of Tucson, AZ. It was activated after an all-terrain vehicle, with 2 people on board, rolled over. The Air Force Rescue Coordination Center received the alert and contacted the Arizona State Search and Rescue Coordinator, which dispatched the Pima County Sheriff's Department to the position. Sheriff's Department personnel located the 2 injured passengers and transported them to a local hospital. "
"Home Port - Not Registered
On 03 November 2020 at 1310 UTC (0810 EST) an Emergency Position Indicating Radio Beacon (EPIRB) was detected at 36 08.8N 71 41.9W, 191 NM east of Nags Head, NC. It was activated when the 52-ft sailing vessel BALI HAI, with 2 people on board, started to take on water and lost power. Coast Guard District 5 received the alert and launched a rescue aircraft and helicopter to the scene. Both uninjured sailors were hoisted from the water and transported to Air Station Elizabeth City, NC. 
2 SARSAT RESCUES
",11/03/2020,EPIRB,M,"EPIRB (Emergency Position-Indicating Radio Beacon, Maritime Applications)",36.14666667,-71.69833333,2,Home Port - Not Registered,"On 03 November 2020 at 1310 UTC (0810 EST) an Emergency Position Indicating Radio Beacon (EPIRB) was detected at 36 08.8N 71 41.9W, 191 NM east of Nags Head, NC. It was activated when the 52-ft sailing vessel BALI HAI, with 2 people on board, started to take on water and lost power. Coast Guard District 5 received the alert and launched a rescue aircraft and helicopter to the scene. Both uninjured sailors were hoisted from the water and transported to Air Station Elizabeth City, NC. "
"Home Port - Meyers Chuck, AK
On 02 November 2020 at 0128 UTC an Emergency Position Indicating Radio Beacon (EPIRB) was detected at 55 45.2N 132 18.4W, offshore of Meyers Chuck, AK. It was automatically activated when the fishing vessel IRONY, with 1 person on board, sank. Coast Guard District 17 received the alert, issued an Urgent Marine Information Broadcast, and launched Coast Guard Cutter ANACAPA from Petersburg and a helicopter from Air Station Sitka to the scene. The helicopter arrived, spotted debris, and found the fisherman in the water clinging to a piece of wood. He was hoisted into the helicopter and safely transported to Ketchikan for treatment. 
1 SARSAT RESCUE
",11/02/2020,EPIRB,M,"EPIRB (Emergency Position-Indicating Radio Beacon, Maritime Applications)",55.75333333,-132.3066667,1,"Home Port - Meyers Chuck, AK","On 02 November 2020 at 0128 UTC an Emergency Position Indicating Radio Beacon (EPIRB) was detected at 55 45.2N 132 18.4W, offshore of Meyers Chuck, AK. It was automatically activated when the fishing vessel IRONY, with 1 person on board, sank. Coast Guard District 17 received the alert, issued an Urgent Marine Information Broadcast, and launched Coast Guard Cutter ANACAPA from Petersburg and a helicopter from Air Station Sitka to the scene. The helicopter arrived, spotted debris, and found the fisherman in the water clinging to a piece of wood. He was hoisted into the helicopter and safely transported to Ketchikan for treatment. "
"Home Port - Miami, FL
On 06 November 2020 at 2349 UTC (1849 EST) a Personal Locator Beacon (PLB) was detected at 27 34.6N 139 39.0W, 1060 NM northeast of Honolulu, HI. It was activated when a single-engine aircraft, with 2 people on board, experienced catastrophic engine failure and made a water landing. Prior to the landing and beacon activation, the pilot reported the emergency to the Federal Aviation Administration (FAA). The FAA notified the Air Force Rescue Coordination Center, who in turn notified Coast Guard District 14 (CDG14). CGD14 launched a rescue aircraft to the coordinates and contacted two vessels in the Automated Mutual Assistance Vessel Rescue (AMVER) System that were nearby. The plane crew was located on a life raft, but due to darkness and high seas had to wait until morning to embark on one of the AMVER vessels. The crew have no major medical concerns and are aboard the AMVER vessel en route to its port in Honolulu. 
2 SARSAT RESCUES
",11/06/2020,PLB,M,PLB (Personal Locator Beacon),27.57666667,-139.65,2,"Home Port - Miami, FL","On 06 November 2020 at 2349 UTC (1849 EST) a Personal Locator Beacon (PLB) was detected at 27 34.6N 139 39.0W, 1060 NM northeast of Honolulu, HI. It was activated when a single-engine aircraft, with 2 people on board, experienced catastrophic engine failure and made a water landing. Prior to the landing and beacon activation, the pilot reported the emergency to the Federal Aviation Administration (FAA). The FAA notified the Air Force Rescue Coordination Center, who in turn notified Coast Guard District 14 (CDG14). CGD14 launched a rescue aircraft to the coordinates and contacted two vessels in the Automated Mutual Assistance Vessel Rescue (AMVER) System that were nearby. The plane crew was located on a life raft, but due to darkness and high seas had to wait until morning to embark on one of the AMVER vessels. The crew have no major medical concerns and are aboard the AMVER vessel en route to its port in Honolulu. "
"Home Port - Little River, SC
On 13 November 2020 at 0926 UTC (0426 EST) an Emergency Position Indicating Radio Beacon (EPIRB) was detected at 32 15.5N 79 33.5W, 36 NM southeast of Charleston, SC. It was activated when the fishing vessel ADDIS SYLVESTER, with 3 people on board, began taking on water. Prior to Coast Guard District 7 (CDG07) receiving the alert, Sector Charleston received a Mayday call from the vessel's crew. Using SARSAT coordinates, CDG07 launched a helicopter to the scene that hoisted the uninjured crew from their life raft and transported them to Charleston Executive Airport. 
3 SARSAT RESCUES
",11/13/2020,EPIRB,M,"EPIRB (Emergency Position-Indicating Radio Beacon, Maritime Applications)",32.25833333,-79.55833333,3,"Home Port - Little River, SC","On 13 November 2020 at 0926 UTC (0426 EST) an Emergency Position Indicating Radio Beacon (EPIRB) was detected at 32 15.5N 79 33.5W, 36 NM southeast of Charleston, SC. It was activated when the fishing vessel ADDIS SYLVESTER, with 3 people on board, began taking on water. Prior to Coast Guard District 7 (CDG07) receiving the alert, Sector Charleston received a Mayday call from the vessel's crew. Using SARSAT coordinates, CDG07 launched a helicopter to the scene that hoisted the uninjured crew from their life raft and transported them to Charleston Executive Airport. "
"Home Port - Not Registered
On 14 November 2020 at 0400 UTC (2300 EST-13 Nov) an Emergency Position Indicating Radio Beacon (EPIRB) was detected at 34 47.5N 63 57.6W, 147 NM northeast of Bermuda. It was activated when the sailing vessel ESMERELDA, with 3 people on board, began taking on water due to heavy winds. The Bermuda Search and Rescue point of contact received the alert and requested assistance from Coast Guard District 5 (CGD05). CGD05 deployed a fixed-wing aircraft from Air Station Elizabeth City, issued an Enhanced Group Call, and diverted Automated Mutual Assistance Vessel Rescue (AMVER) vessels PAGANELLA and FLEX RESOLUTE to the coordinates. The aircraft arrived on scene and maintained communication with the ESMERELDA until the PAGANELLA arrived and embarked the crew. A pregnant female crewmember experiencing medical problems was airlifted from the PAGANELLA to a hospital. 
3 SARSAT RESCUES
",11/14/2020,EPIRB,M,"EPIRB (Emergency Position-Indicating Radio Beacon, Maritime Applications)",34.79166667,-63.96,3,Home Port - Not Registered,"On 14 November 2020 at 0400 UTC (2300 EST-13 Nov) an Emergency Position Indicating Radio Beacon (EPIRB) was detected at 34 47.5N 63 57.6W, 147 NM northeast of Bermuda. It was activated when the sailing vessel ESMERELDA, with 3 people on board, began taking on water due to heavy winds. The Bermuda Search and Rescue point of contact received the alert and requested assistance from Coast Guard District 5 (CGD05). CGD05 deployed a fixed-wing aircraft from Air Station Elizabeth City, issued an Enhanced Group Call, and diverted Automated Mutual Assistance Vessel Rescue (AMVER) vessels PAGANELLA and FLEX RESOLUTE to the coordinates. The aircraft arrived on scene and maintained communication with the ESMERELDA until the PAGANELLA arrived and embarked the crew. A pregnant female crewmember experiencing medical problems was airlifted from the PAGANELLA to a hospital. "
"Home Port - Key West, FL
On 22 November 2020 at 1213 UTC (0713 EST) an Emergency Position Indicating radio Beacon (EPIRB) was detected at 25 13.4N 81 58.0W, 40 NM northwest of Key West, FL. It was manually activated when the sailing vessel LANSUX, with 2 people on board, was de-masted and disabled due to engine failure. Coast Guard District 7 received the alert, notified Sector Key West, and diverted Coast Guard Cutter (CGC) CHARLES DAVID JR to the location. The CGC arrived and relayed distress information to the LANSUX's commercial towing service, which arrived and towed the vessel to Naples Bay. 
2 SARSAT RESCUES
",11/22/2020,EPIRB,M,"EPIRB (Emergency Position-Indicating Radio Beacon, Maritime Applications)",25.22333333,-81.96666667,2,"Home Port - Key West, FL","On 22 November 2020 at 1213 UTC (0713 EST) an Emergency Position Indicating radio Beacon (EPIRB) was detected at 25 13.4N 81 58.0W, 40 NM northwest of Key West, FL. It was manually activated when the sailing vessel LANSUX, with 2 people on board, was de-masted and disabled due to engine failure. Coast Guard District 7 received the alert, notified Sector Key West, and diverted Coast Guard Cutter (CGC) CHARLES DAVID JR to the location. The CGC arrived and relayed distress information to the LANSUX's commercial towing service, which arrived and towed the vessel to Naples Bay. "
"Home Port - Brooklyn, NY
On 21 November 2020 at 1707 UTC (1007 EST) a Personal Locator Beacon (PLB) was detected at 22 23.9N 73 01.8W, on Mayaguana Island, Bahamas. It was activated after an aircraft experienced engine failure, forcing its pilot to make an emergency parachute landing in a marshy area. Coast Guard District 7 received the alert, contacted the pilot, and notified Operation Bahamas, Turks and Caicos, which diverted a helicopter to the scene. The aircrew hoisted the pilot and transported him to Providenciales International Airport, from which he will take a commercial flight home to NY. 
1 SARSAT RESCUE
",11/21/2020,PLB,A,PLB (Personal Locator Beacon),22.39833333,-73.03,1,"Home Port - Brooklyn, NY","On 21 November 2020 at 1707 UTC (1007 EST) a Personal Locator Beacon (PLB) was detected at 22 23.9N 73 01.8W, on Mayaguana Island, Bahamas. It was activated after an aircraft experienced engine failure, forcing its pilot to make an emergency parachute landing in a marshy area. Coast Guard District 7 received the alert, contacted the pilot, and notified Operation Bahamas, Turks and Caicos, which diverted a helicopter to the scene. The aircrew hoisted the pilot and transported him to Providenciales International Airport, from which he will take a commercial flight home to NY. "
"Home Port - New Orleans, LA
On 25 November 2020 at 0003 UTC (1903 24 Nov EST) an Emergency Position Indicating Radio Beacon (EPIRB) was detected at 27 05.1N 93 47.9W, 141 NM southeast of Galveston, TX. It was automatically activated after the commercial fishing vessel MISS LENA, with 5 people on board, began taking on water. Coast Guard District 8 received the alert, issued a SAFETYNET broadcast, and launched a helicopter from Air Station Houston and an aircraft from Air Station Corpus Christi to the location. The helicopter arrived and deployed a raft for the MISS LENA crew, who then abandoned ship and embarked it. The nearby commercial fishing vessel MORNING STAR was diverted to the scene, picked up the crew from the raft, and returned them safely to port. 
5 SARSAT RESCUES
",11/25/2020,EPIRB,M,"EPIRB (Emergency Position-Indicating Radio Beacon, Maritime Applications)",27.085,-93.79833333,5,"Home Port - New Orleans, LA","On 25 November 2020 at 0003 UTC (1903 24 Nov EST) an Emergency Position Indicating Radio Beacon (EPIRB) was detected at 27 05.1N 93 47.9W, 141 NM southeast of Galveston, TX. It was automatically activated after the commercial fishing vessel MISS LENA, with 5 people on board, began taking on water. Coast Guard District 8 received the alert, issued a SAFETYNET broadcast, and launched a helicopter from Air Station Houston and an aircraft from Air Station Corpus Christi to the location. The helicopter arrived and deployed a raft for the MISS LENA crew, who then abandoned ship and embarked it. The nearby commercial fishing vessel MORNING STAR was diverted to the scene, picked up the crew from the raft, and returned them safely to port. "
"Home Port - Not Registered
On 27 November 2020 at 1834 UTC (1334 EST) a Personal Locator Beacon (PLB) was detected at 37 08N 113 23.4W, in Sand Hollow State Park in Hurricane, UT. It was manually activated when an all-terrain vehicle, with 1 person on board, had an accident and became disabled. The Air Force Rescue Coordination Center received the alert and contacted the Washington County Sheriff’s Office, which dispatched a ground team that located the vehicle and assisted the driver to safety. 
1 SARSAT RESCUE
",11/27/2020,PLB,T,PLB (Personal Locator Beacon),37.13333333,-113.39,1,Home Port - Not Registered,"On 27 November 2020 at 1834 UTC (1334 EST) a Personal Locator Beacon (PLB) was detected at 37 08N 113 23.4W, in Sand Hollow State Park in Hurricane, UT. It was manually activated when an all-terrain vehicle, with 1 person on board, had an accident and became disabled. The Air Force Rescue Coordination Center received the alert and contacted the Washington County Sheriff’s Office, which dispatched a ground team that located the vehicle and assisted the driver to safety. "
"Home Port - Not Registered
On 27 November 2020 at 1332 UTC (0832 EST) an Emergency Position Indicating Radio Beacon (EPIRB) was detected at 33 18.6N 77 24W, 42 NM southeast of Bald Head Island, NC. It was detected after a 23-ft pleasure craft, with 3 people on board, began taking on water. Coast Guard District 5 received the alert and launched an aircraft that located the vessel and deployed a pump and life raft to its crew. A Good Samaritan vessel safely retrieved the crew from the life raft and transported them to safety. 
3 SARSAT RESCUES
",11/27/2020,EPIRB,M,"EPIRB (Emergency Position-Indicating Radio Beacon, Maritime Applications)",33.31,-77.4,3,Home Port - Not Registered,"On 27 November 2020 at 1332 UTC (0832 EST) an Emergency Position Indicating Radio Beacon (EPIRB) was detected at 33 18.6N 77 24W, 42 NM southeast of Bald Head Island, NC. It was detected after a 23-ft pleasure craft, with 3 people on board, began taking on water. Coast Guard District 5 received the alert and launched an aircraft that located the vessel and deployed a pump and life raft to its crew. A Good Samaritan vessel safely retrieved the crew from the life raft and transported them to safety. "
"Home Port - Fort Lauderdale, FL
On 27 November 2020 at 0821 UTC (0331 EST) an Emergency Position Indicating Radio Beacon (EPIRB) was detected at 24 32.8N 82 28.6W, 37 NM west of Key West, FL. It was manually activated after the sole person on board the 36-ft power fishing vessel PALMETTO 36 had a medical emergency. Coast Guard District 7 received the alert and Sector Key West received a call from the distressed captain. A rescue boat was launched from Station Key West that arrived on scene, embarked the captain, and transferred him to local emergency medical authorities for transport to Lower Keys Medical Center. 
1 SARSAT RESCUE
",11/27/2020,EPIRB,M,"EPIRB (Emergency Position-Indicating Radio Beacon, Maritime Applications)",24.54666667,-82.47666667,1,"Home Port - Fort Lauderdale, FL","On 27 November 2020 at 0821 UTC (0331 EST) an Emergency Position Indicating Radio Beacon (EPIRB) was detected at 24 32.8N 82 28.6W, 37 NM west of Key West, FL. It was manually activated after the sole person on board the 36-ft power fishing vessel PALMETTO 36 had a medical emergency. Coast Guard District 7 received the alert and Sector Key West received a call from the distressed captain. A rescue boat was launched from Station Key West that arrived on scene, embarked the captain, and transferred him to local emergency medical authorities for transport to Lower Keys Medical Center. "
