Raw Input (OMIT FROM MAP),Date,Type of Beacon,Type of Rescue,Beacon Description,Latitude,Longitude,# Saves,Homeport,Description
"Home Port - Not Registered
On 16 August 2022 at 1714 UTC (1314 EDT) an Emergency Position Indicating Radio Beacon (EPIRB) was detected at 28 14.0N 95 48.2W, 28 NM southeast of Matagorda, TX. It was activated when the 25-ft fishing vessel TRIPLE SEVEN, with 3 people on board, began taking on water. Coast Guard District 8 received the alert and directed Sector Corpus Christi (SCC) to issue an Urgent Marine Information Broadcast (UMIB). Air Station Corpus Christi responded to the UMIB, diverted to the location, and assessed the situation, then SCC launched a rescue boat from Station Port O'Connor to the position. The boat arrived, recovered 2 crew members, and provided a pump to the Master. After the TRIPLE SEVEN was sufficiently dewatered, it was escorted safely to Matagorda Harbor. 
3 SARSAT RESCUES",08/16/2022,EPIRB,M,"EPIRB (Emergency Position-Indicating Radio Beacon, Maritime Applications)",28.23333333,-95.80333333,3,Home Port - Not Registered,"On 16 August 2022 at 1714 UTC (1314 EDT) an Emergency Position Indicating Radio Beacon (EPIRB) was detected at 28 14.0N 95 48.2W, 28 NM southeast of Matagorda, TX. It was activated when the 25-ft fishing vessel TRIPLE SEVEN, with 3 people on board, began taking on water. Coast Guard District 8 received the alert and directed Sector Corpus Christi (SCC) to issue an Urgent Marine Information Broadcast (UMIB). Air Station Corpus Christi responded to the UMIB, diverted to the location, and assessed the situation, then SCC launched a rescue boat from Station Port O'Connor to the position. The boat arrived, recovered 2 crew members, and provided a pump to the Master. After the TRIPLE SEVEN was sufficiently dewatered, it was escorted safely to Matagorda Harbor. "
"Home Port - Not Registered
On 21 August 2022 at 1850 UTC (1450 EDT) a Personal Locator Beacon (PLB) was detected at 43 58.0N 103 44.9W, 26 miles southwest of Rapid City, SD in the Black Hills National Forest. It was activated after an all-terrain vehicle flipped over, trapping its driver underneath. The Air Force Rescue Coordination Center received the alert and notified the South Dakota Office of Emergency Management, which dispatched the local fire department and sheriff to the scene. The fire department arrived on scene, assisted the injured driver, and transported him to a local hospital. 
1 SARSAT RESCUE",08/21/2022,PLB,T,PLB (Personal Locator Beacon),43.96666667,-103.7483333,1,Home Port - Not Registered,"On 21 August 2022 at 1850 UTC (1450 EDT) a Personal Locator Beacon (PLB) was detected at 43 58.0N 103 44.9W, 26 miles southwest of Rapid City, SD in the Black Hills National Forest. It was activated after an all-terrain vehicle flipped over, trapping its driver underneath. The Air Force Rescue Coordination Center received the alert and notified the South Dakota Office of Emergency Management, which dispatched the local fire department and sheriff to the scene. The fire department arrived on scene, assisted the injured driver, and transported him to a local hospital. "
"Home Port - Antonito, CO
On 27 August 2022 at 0113 UTC (26 Aug 2113 EDT) a Personal Locator Beacon (PLB) was detected at 37 11.3N 106 12.9W, 12 miles west of Romeo, CO. It was activated by 2 distressed hikers. The Air Force Rescue Coordination Center received the alert and notified the Colorado Search and Rescue Board, which contacted the Conejos County Sheriff's Office. First responders were deployed to the scene and the hikers were rescued. 
2 SARSAT RESCUES",08/27/2022,PLB,T,PLB (Personal Locator Beacon),37.18833333,-106.215,2,"Home Port - Antonito, CO","On 27 August 2022 at 0113 UTC (26 Aug 2113 EDT) a Personal Locator Beacon (PLB) was detected at 37 11.3N 106 12.9W, 12 miles west of Romeo, CO. It was activated by 2 distressed hikers. The Air Force Rescue Coordination Center received the alert and notified the Colorado Search and Rescue Board, which contacted the Conejos County Sheriff's Office. First responders were deployed to the scene and the hikers were rescued. "
"Home Port - Freeport, TX
On 28 August 2022 at 1701 UTC (1301 EDT) an Emergency Position Indicating Radio Beacon (EPIRB) was detected at 28 41.8N 95 13.8W, 17 NM southeast of Freeport, TX. It was activated after the fishing vessel E SEA RIDER, with 7 people on board, began taking on water. Coast Guard District 8 requested the beacon activation after Sector Houston-Galveston received a distress call from the vessel. A rescue boat from Station Freeport and a helicopter from Air Station Houston were deployed to the SARSAT position and the 7 crew members were rescued from the vessel. 
7 SARSAT RESCUES",08/28/2022,EPIRB,M,"EPIRB (Emergency Position-Indicating Radio Beacon, Maritime Applications)",28.69666667,-95.23,7,"Home Port - Freeport, TX","On 28 August 2022 at 1701 UTC (1301 EDT) an Emergency Position Indicating Radio Beacon (EPIRB) was detected at 28 41.8N 95 13.8W, 17 NM southeast of Freeport, TX. It was activated after the fishing vessel E SEA RIDER, with 7 people on board, began taking on water. Coast Guard District 8 requested the beacon activation after Sector Houston-Galveston received a distress call from the vessel. A rescue boat from Station Freeport and a helicopter from Air Station Houston were deployed to the SARSAT position and the 7 crew members were rescued from the vessel. "
"Home Port - Mattapoisett, MA
On 30 August 2022 at 2054 UTC (1654 EDT) a Personal Locator Beacon (PLB) was detected at 43 02.2N 109 40.9W, 15 miles northeast of Pinedale, WY in Bridger-Teton National Forest. It was activated by a distressed hiker. The Air Force Rescue Coordination Center received the alert and contacted the Wyoming Joint Operations Center, which dispatched local law enforcement to the coordinates. The hiker was located, recovered safely, and transported to a hospital for treatment. 
1 SARSAT RESCUE",08/30/2022,PLB,T,PLB (Personal Locator Beacon),43.03666667,-109.6816667,1,"Home Port - Mattapoisett, MA","On 30 August 2022 at 2054 UTC (1654 EDT) a Personal Locator Beacon (PLB) was detected at 43 02.2N 109 40.9W, 15 miles northeast of Pinedale, WY in Bridger-Teton National Forest. It was activated by a distressed hiker. The Air Force Rescue Coordination Center received the alert and contacted the Wyoming Joint Operations Center, which dispatched local law enforcement to the coordinates. The hiker was located, recovered safely, and transported to a hospital for treatment. "
"Home Port - Fairbanks, AK
On 03 September 2022 at 0457 UTC (0057 EDT) an Emergency Locator Transmitter (ELT) was detected at 64 06.5N 147 38.7W, 47 miles south of Fairbanks, AK. It activated when an aircraft, with 3 people on board, crashed. The Alaska Rescue Coordination Center (AKRCC) received the alert and called the registered beacon owner's contacts, eventually receiving confirmation from an emergency contact that the plane had crashed. The AKRCC then notified US Army authorities, who sent a rescue team to the coordinates. The plane was located and those on board were recovered and transported to Fairbanks Memorial Hospital for evaluation. 3 SARSAT RESCUES",09/03/2022,ELT,A,"ELT (Emergency Locator Transmitter, Aviation Applications)",64.10833333,-147.645,3,"Home Port - Fairbanks, AK","On 03 September 2022 at 0457 UTC (0057 EDT) an Emergency Locator Transmitter (ELT) was detected at 64 06.5N 147 38.7W, 47 miles south of Fairbanks, AK. It activated when an aircraft, with 3 people on board, crashed. The Alaska Rescue Coordination Center (AKRCC) received the alert and called the registered beacon owner's contacts, eventually receiving confirmation from an emergency contact that the plane had crashed. The AKRCC then notified US Army authorities, who sent a rescue team to the coordinates. The plane was located and those on board were recovered and transported to Fairbanks Memorial Hospital for evaluation. 3 SARSAT RESCUES"
"Home Port - Barrow, AK
On 03 September 2022 at 0444 UTC (0044 EDT) a Personal Locator Beacon (PLB) was detected at 68 13.1N 151 35.6W, 6 miles northeast of Anaktuvuk Pass, AK. It was activated when an all-terrain vehicle (ATV) got stuck, stranding its driver. The Alaska Rescue Coordination Center received the alert and notified North Slope Borough Search and Rescue, which sent a ground team to the coordinates. The uninjured ATV driver was located and transported home. 
1 SARSAT RESCUE",09/03/2022,PLB,T,PLB (Personal Locator Beacon),68.21833333,-151.5933333,1,"Home Port - Barrow, AK","On 03 September 2022 at 0444 UTC (0044 EDT) a Personal Locator Beacon (PLB) was detected at 68 13.1N 151 35.6W, 6 miles northeast of Anaktuvuk Pass, AK. It was activated when an all-terrain vehicle (ATV) got stuck, stranding its driver. The Alaska Rescue Coordination Center received the alert and notified North Slope Borough Search and Rescue, which sent a ground team to the coordinates. The uninjured ATV driver was located and transported home. "
"Home Port - Portland, OR
On 05 September 2022 at 0122 UTC (04 Sep 2122 EDT) an Emergency Position Indicating Radio Beacon (EPIRB) was detected at 46 58.2N 125 45.9W, 67 NM west of Westport, WA. It was activated at the request of Coast Guard Sector Columbia River in response to a distress call from the disabled sailing vessel BEAUDACIOUS. District 13 received the alert and dispatched Coast Guard Cutter ANACAPA to the position. The ANACAPA arrived on scene and safely towed the BEAUDACIOUS and its 3-person crew to Grays Harbor, WA. 
3 SARSAT RESCUES",09/05/2022,EPIRB,M,"EPIRB (Emergency Position-Indicating Radio Beacon, Maritime Applications)",46.97,-125.765,3,"Home Port - Portland, OR","On 05 September 2022 at 0122 UTC (04 Sep 2122 EDT) an Emergency Position Indicating Radio Beacon (EPIRB) was detected at 46 58.2N 125 45.9W, 67 NM west of Westport, WA. It was activated at the request of Coast Guard Sector Columbia River in response to a distress call from the disabled sailing vessel BEAUDACIOUS. District 13 received the alert and dispatched Coast Guard Cutter ANACAPA to the position. The ANACAPA arrived on scene and safely towed the BEAUDACIOUS and its 3-person crew to Grays Harbor, WA. "
"Home Port - Laramie, WY
On 07 September 2022 at 1523 UTC (1123 EDT) a Personal Locator Beacon (PLB) was detected at 41 10.3N 106 15.4W, 35 miles southwest of Laramie, WY in Medicine Bow-Routt National Forest. It was activated when a rented all-terrain vehicle, with 1 person on board, became disabled after a belt broke. The Air Force Rescue Coordination Center received the alert and contacted the rental company, which dispatched a service crew to the coordinates and provided mechanical assistance. 
1 SARSAT RESCUE",09/07/2022,PLB,T,PLB (Personal Locator Beacon),41.17166667,-106.2566667,1,"Home Port - Laramie, WY","On 07 September 2022 at 1523 UTC (1123 EDT) a Personal Locator Beacon (PLB) was detected at 41 10.3N 106 15.4W, 35 miles southwest of Laramie, WY in Medicine Bow-Routt National Forest. It was activated when a rented all-terrain vehicle, with 1 person on board, became disabled after a belt broke. The Air Force Rescue Coordination Center received the alert and contacted the rental company, which dispatched a service crew to the coordinates and provided mechanical assistance. "
"Home Port - Not Registered
On 13 September 2022 at 0215 UTC (12 Sept 2215 EDT) an Emergency Position Indicating Radio Beacon (EPIRB) was detected at 30 15.8N 87 32.7W, 2 NM southeast of Orange Beach, AL. It was manually activated after the 24-foot vessel SEA HUNT, with 2 people on board, collided with the Perdido Pass entrance buoy. Prior to the activation, Coast Guard Sector Mobile received a Mayday call from the vessel, issued an Urgent Marine Information Broadcast, and contacted the Baldwin County Sheriff, who dispatched the Orange Beach Fire Department & Alabama Marine Police (AL MP) to the coordinates. The Fire Department embarked the SEA HUNT crew and AL MP placed the vessel in tow; all were transported to shore. 
2 SARSAT RESCUES",09/13/2022,EPIRB,M,"EPIRB (Emergency Position-Indicating Radio Beacon, Maritime Applications)",30.26333333,-87.545,2,Home Port - Not Registered,"On 13 September 2022 at 0215 UTC (12 Sept 2215 EDT) an Emergency Position Indicating Radio Beacon (EPIRB) was detected at 30 15.8N 87 32.7W, 2 NM southeast of Orange Beach, AL. It was manually activated after the 24-foot vessel SEA HUNT, with 2 people on board, collided with the Perdido Pass entrance buoy. Prior to the activation, Coast Guard Sector Mobile received a Mayday call from the vessel, issued an Urgent Marine Information Broadcast, and contacted the Baldwin County Sheriff, who dispatched the Orange Beach Fire Department & Alabama Marine Police (AL MP) to the coordinates. The Fire Department embarked the SEA HUNT crew and AL MP placed the vessel in tow; all were transported to shore. "
"Home Port - Not Registered
On 12 September 2022 at 2225 UTC (1825 EDT) a Personal Locator Beacon (PLB) was detected 71 17.4N 156 46.5W, in Utqiagvik, AK. It was activated by a stranded individual. The Alaska Rescue Coordination Center received the alert and contacted North Slope Borough Search and Rescue, which dispatched a ground team to the position and transported the person to safety. 
1 SARSAT RESCUE",09/12/2022,PLB,T,PLB (Personal Locator Beacon),71.29,-156.775,1,Home Port - Not Registered,"On 12 September 2022 at 2225 UTC (1825 EDT) a Personal Locator Beacon (PLB) was detected 71 17.4N 156 46.5W, in Utqiagvik, AK. It was activated by a stranded individual. The Alaska Rescue Coordination Center received the alert and contacted North Slope Borough Search and Rescue, which dispatched a ground team to the position and transported the person to safety. "
"Home Port - Umatilla, FL
On 07 October 2022 at 1336 UTC (0936 EDT) a Personal Locator Beacon (PLB) was detected at 34 14.3N 76 19.9W, 34 NM southeast of Morehead City, NC. It activated when the fishing vessel DIRE STRAIT, with 2 people on board, struck a submerged object and began to sink. Coast Guard District 5 received the alert, which correlated with a distress report received by Sector North Carolina (SNC). SNC issued an Urgent Marine Information Broadcast and diverted Coast Guard Cutter NATHAN BRUCKENTHAL to the scene. Once on scene, the NATHAN BRUCKENTHAL launched its small boat to recover both uninjured fishermen from the water, then embarked and transported them to shore. 
2 SARSAT RESCUES",10/07/2022,PLB,M,PLB (Personal Locator Beacon),34.23833333,-76.33166667,2,"Home Port - Umatilla, FL","On 07 October 2022 at 1336 UTC (0936 EDT) a Personal Locator Beacon (PLB) was detected at 34 14.3N 76 19.9W, 34 NM southeast of Morehead City, NC. It activated when the fishing vessel DIRE STRAIT, with 2 people on board, struck a submerged object and began to sink. Coast Guard District 5 received the alert, which correlated with a distress report received by Sector North Carolina (SNC). SNC issued an Urgent Marine Information Broadcast and diverted Coast Guard Cutter NATHAN BRUCKENTHAL to the scene. Once on scene, the NATHAN BRUCKENTHAL launched its small boat to recover both uninjured fishermen from the water, then embarked and transported them to shore. "
"Home Port - Metairie, LA
On 07 October 2022 at 1634 UTC (1234 EDT) a Personal Locator Beacon (PLB) was detected at 29 13.3N 88 31.4W, 51 NM southeast of Buras, LA. It was activated by a crew member on a fishing vessel when another crew member experienced severe chest pains. Coast Guard District 8 received the alert, which correlated with a Mayday call, and deployed a helicopter to the coordinates. The ill crew member was hoisted from the vessel and transported to University Medical Center in New Orleans in stable condition. 
1 SARSAT RESCUE",10/07/2022,PLB,M,PLB (Personal Locator Beacon),29.22166667,-88.52333333,1,"Home Port - Metairie, LA","On 07 October 2022 at 1634 UTC (1234 EDT) a Personal Locator Beacon (PLB) was detected at 29 13.3N 88 31.4W, 51 NM southeast of Buras, LA. It was activated by a crew member on a fishing vessel when another crew member experienced severe chest pains. Coast Guard District 8 received the alert, which correlated with a Mayday call, and deployed a helicopter to the coordinates. The ill crew member was hoisted from the vessel and transported to University Medical Center in New Orleans in stable condition. "
"Home Port - Fredericksburg, VA
On 07 October 2022 at 1804 UTC (1404 EDT) an Emergency Locator Transmitter (ELT) was detected at 39 19.2N 79 39.3W, 10 miles south of Kingwood, WV. It activated when an aircraft, with 1 person on board, crashed near the Cheat River. The Air Force Rescue Coordination Center received the alert and contacted the West Virginia Emergency Management Division, which sent rescue assets to the coordinates. The crash was located and the pilot was transported to a local hospital for treatment of injuries. 
1 SARSAT RESCUE",10/07/2022,ELT,A,"ELT (Emergency Locator Transmitter, Aviation Applications)",39.32,-79.655,1,"Home Port - Fredericksburg, VA","On 07 October 2022 at 1804 UTC (1404 EDT) an Emergency Locator Transmitter (ELT) was detected at 39 19.2N 79 39.3W, 10 miles south of Kingwood, WV. It activated when an aircraft, with 1 person on board, crashed near the Cheat River. The Air Force Rescue Coordination Center received the alert and contacted the West Virginia Emergency Management Division, which sent rescue assets to the coordinates. The crash was located and the pilot was transported to a local hospital for treatment of injuries. "
"Home Port - Not Registered
On 08 October 2022 at 1627 UTC (1227 EDT) an Emergency Locator Transmitter (ELT) was detected at 38 33.9N 110 00.9W, 25 miles west of Moab, UT. It activated when a helicopter, with 1 person on board, crashed. The Air Force Rescue Coordination Center received the alert and passed the coordinates to the Grand County Sheriff’s Office, which had received an SOS from the pilot that only provided general location details. The Sheriff's Office deployed a helicopter to the SARSAT location, hoisted the pilot, who had self-recovered from the crash, and transported him to safety. 
1 SARSAT RESCUE",10/08/2022,ELT,A,"ELT (Emergency Locator Transmitter, Aviation Applications)",38.565,-110.015,1,Home Port - Not Registered,"On 08 October 2022 at 1627 UTC (1227 EDT) an Emergency Locator Transmitter (ELT) was detected at 38 33.9N 110 00.9W, 25 miles west of Moab, UT. It activated when a helicopter, with 1 person on board, crashed. The Air Force Rescue Coordination Center received the alert and passed the coordinates to the Grand County Sheriff’s Office, which had received an SOS from the pilot that only provided general location details. The Sheriff's Office deployed a helicopter to the SARSAT location, hoisted the pilot, who had self-recovered from the crash, and transported him to safety. "
"Home Port - Bunkerville, NV
On 14 October 2022 at 2222 UTC (1822 EDT) a Personal Locator Beacon (PLB) was detected at 36 34.2N 113 57.7W, in Mohave County, AZ. It was activated by a camper when his vehicle got stuck in a muddy, remote area of Grand Canyon-Parashant National Monument. The Air Force Rescue Coordination Center received the alert and contacted the Mohave County Sheriff's Office, which sent a ground team to the coordinates. The camper was located, assisted, and escorted to the highway. 
1 SARSAT RESCUE",10/14/2022,PLB,T,PLB (Personal Locator Beacon),36.57,-113.9616667,1,"Home Port - Bunkerville, NV","On 14 October 2022 at 2222 UTC (1822 EDT) a Personal Locator Beacon (PLB) was detected at 36 34.2N 113 57.7W, in Mohave County, AZ. It was activated by a camper when his vehicle got stuck in a muddy, remote area of Grand Canyon-Parashant National Monument. The Air Force Rescue Coordination Center received the alert and contacted the Mohave County Sheriff's Office, which sent a ground team to the coordinates. The camper was located, assisted, and escorted to the highway. "
"Home Port - Orleans, MA
On 13 October 2022 at 2233 UTC (1833 EDT) an Emergency Position Indicating Radio Beacon (EPIRB) was detected at 40 30.5N 72 45.8W, 14 NM southeast of Fire Island, NY. It activated when the 35-ft power fishing vessel, MARILYN B, with 2 people on board, was struck by a large tanker and began sinking. Coast Guard District 1 received the alert and launched a helicopter and a rescue boat to the coordinates. The rescue boat located the wreckage of the MARILYN B and rescued 1 crew member from the water. Searches for the other crew member were continuing. 
1 SARSAT RESCUE",10/13/2022,EPIRB,M,"EPIRB (Emergency Position-Indicating Radio Beacon, Maritime Applications)",40.50833333,-72.76333333,1,"Home Port - Orleans, MA","On 13 October 2022 at 2233 UTC (1833 EDT) an Emergency Position Indicating Radio Beacon (EPIRB) was detected at 40 30.5N 72 45.8W, 14 NM southeast of Fire Island, NY. It activated when the 35-ft power fishing vessel, MARILYN B, with 2 people on board, was struck by a large tanker and began sinking. Coast Guard District 1 received the alert and launched a helicopter and a rescue boat to the coordinates. The rescue boat located the wreckage of the MARILYN B and rescued 1 crew member from the water. Searches for the other crew member were continuing. "
"Home Port - La Jolla, CA
On 16 October 2022 at 0156 UTC (15 Oct 2156 EDT) a Personal Locator Beacon (PLB) was detected at 34 07.0N 116 52.9W, 24 miles east of San Bernardino, CA in the San Bernardino National Forest. It was activated by a group of hikers when one of them became ill. The Air Force Rescue Coordination Center received the alert, spoke with the beacon owner, and contacted the California Office of Emergency Services, which notified the local sheriff's office. An emergency team was dispatched to the coordinates and the hiker was located and transported to a hospital for treatment of hypothermia. 
1 SARSAT RESCUE",10/16/2022,PLB,T,PLB (Personal Locator Beacon),34.11666667,-116.8816667,1,"Home Port - La Jolla, CA","On 16 October 2022 at 0156 UTC (15 Oct 2156 EDT) a Personal Locator Beacon (PLB) was detected at 34 07.0N 116 52.9W, 24 miles east of San Bernardino, CA in the San Bernardino National Forest. It was activated by a group of hikers when one of them became ill. The Air Force Rescue Coordination Center received the alert, spoke with the beacon owner, and contacted the California Office of Emergency Services, which notified the local sheriff's office. An emergency team was dispatched to the coordinates and the hiker was located and transported to a hospital for treatment of hypothermia. "
"Home Port - Not Registered
On 16 October 2022 at 0513 UTC (0113 EDT) an Emergency Position Indicating Radio Beacon (EPIRB) was detected at 29 40.7N 88 24.0W, 42 NM south of Bayou La Batre, LA. It was activated by the captain of the 75-ft shrimping vessel MR. WOOD after it began taking on water. Coast Guard District 8 (CGD08) received the alert, issued an Urgent Marine Information Broadcast, and launched a helicopter, aircraft, and rescue boat to the coordinates. The assets provided a pump, the captain dewatered the vessel, its power was restored, and CGD08 monitored the MR. WOOD until it safely reached port in Bayou La Batre. 
1 SARSAT RESCUE",10/16/2022,EPIRB,M,"EPIRB (Emergency Position-Indicating Radio Beacon, Maritime Applications)",29.67833333,-88.4,1,Home Port - Not Registered,"On 16 October 2022 at 0513 UTC (0113 EDT) an Emergency Position Indicating Radio Beacon (EPIRB) was detected at 29 40.7N 88 24.0W, 42 NM south of Bayou La Batre, LA. It was activated by the captain of the 75-ft shrimping vessel MR. WOOD after it began taking on water. Coast Guard District 8 (CGD08) received the alert, issued an Urgent Marine Information Broadcast, and launched a helicopter, aircraft, and rescue boat to the coordinates. The assets provided a pump, the captain dewatered the vessel, its power was restored, and CGD08 monitored the MR. WOOD until it safely reached port in Bayou La Batre. "
"Home Port - Roswell, GA
On 17 October 2022 at 1955 UTC (1555 EDT) a Personal Locator Beacon (PLB) was detected at 40 57.0N 72 27.8W, 1 NM south of Robins Island, NY. It was activated after a sailing vessel, with 1 person on board, capsized. Prior to the SARSAT alert, a 911 call reporting a capsized vessel was relayed to Coast Guard District 1. Sector Long Island Sound issued an Urgent Marine Information Broadcast and Station Shinnecock launched a boat to the coordinates and located the vessel. The sailor was recovered from the water and transported to Conscience Point Marina in Southampton to meet waiting emergency medical personnel for treatment of mild hypothermia. 
1 SARSAT RESCUE",10/17/2022,PLB,M,PLB (Personal Locator Beacon),40.95,-72.46333333,1,"Home Port - Roswell, GA","On 17 October 2022 at 1955 UTC (1555 EDT) a Personal Locator Beacon (PLB) was detected at 40 57.0N 72 27.8W, 1 NM south of Robins Island, NY. It was activated after a sailing vessel, with 1 person on board, capsized. Prior to the SARSAT alert, a 911 call reporting a capsized vessel was relayed to Coast Guard District 1. Sector Long Island Sound issued an Urgent Marine Information Broadcast and Station Shinnecock launched a boat to the coordinates and located the vessel. The sailor was recovered from the water and transported to Conscience Point Marina in Southampton to meet waiting emergency medical personnel for treatment of mild hypothermia. "
"Home Port - Henderson, NV
On 27 October 2022 at 2316 UTC (1916 EDT) a Personal Locator Beacon (PLB) was detected at 33 27.2N 109 22.0W, 28 miles northwest of Clifton, AZ in the Apache National Forest. It was activated by the beacon owner for a motorcyclist who was injured in a crash. The Air Force Rescue Coordination Center received the alert and contacted the Arizona Police Department, which arrived on scene along with emergency medical services. The injured motorcyclist was transported to a local hospital for treatment. 
1 SARSAT RESCUE",10/27/2022,PLB,T,PLB (Personal Locator Beacon),33.45333333,-109.3666667,1,"Home Port - Henderson, NV","On 27 October 2022 at 2316 UTC (1916 EDT) a Personal Locator Beacon (PLB) was detected at 33 27.2N 109 22.0W, 28 miles northwest of Clifton, AZ in the Apache National Forest. It was activated by the beacon owner for a motorcyclist who was injured in a crash. The Air Force Rescue Coordination Center received the alert and contacted the Arizona Police Department, which arrived on scene along with emergency medical services. The injured motorcyclist was transported to a local hospital for treatment. "
"Home Port - Reno, NV
On 30 October 2022 at 0009 UTC (2009 EDT 29 Oct) a Personal Locator Beacon (PLB) was detected at 39 33.0N 115 50.2W, 6 miles northeast of Eureka, NV. It was activated by a hunter when his utility-terrain vehicle got stuck in a snowbank. The Air Force Rescue Coordination Center received the alert and contacted the Eureka County Sheriff's Office, which dispatched crews to the location, picked up the uninjured hunter, and transported him to his remote cabin. 
1 SARSAT RESCUE",10/30/2022,PLB,T,PLB (Personal Locator Beacon),39.55,-115.8366667,1,"Home Port - Reno, NV","On 30 October 2022 at 0009 UTC (2009 EDT 29 Oct) a Personal Locator Beacon (PLB) was detected at 39 33.0N 115 50.2W, 6 miles northeast of Eureka, NV. It was activated by a hunter when his utility-terrain vehicle got stuck in a snowbank. The Air Force Rescue Coordination Center received the alert and contacted the Eureka County Sheriff's Office, which dispatched crews to the location, picked up the uninjured hunter, and transported him to his remote cabin. "
"Home Port - New Bedford, MA
On 01 November 2022 at 1042 UTC (0642 EDT) an Emergency Position Indicating Radio Beacon (EPIRB) was detected at 35 22.1N 74 31.3W, 62 NM southeast of Nags Head, NC. It was activated after a fishing vessel, with 2 people on board, became disabled and contacted Coast Guard District 5 (CGD05) for assistance. When communications were lost, the crew activated their beacon. CGD05 dispatched a rescue boat to the coordinates, located the vessel, and towed it to safety. 
2 SARSAT RESCUES",11/01/2022,EPIRB,M,"EPIRB (Emergency Position-Indicating Radio Beacon, Maritime Applications)",35.36833333,-74.52166667,2,"Home Port - New Bedford, MA","On 01 November 2022 at 1042 UTC (0642 EDT) an Emergency Position Indicating Radio Beacon (EPIRB) was detected at 35 22.1N 74 31.3W, 62 NM southeast of Nags Head, NC. It was activated after a fishing vessel, with 2 people on board, became disabled and contacted Coast Guard District 5 (CGD05) for assistance. When communications were lost, the crew activated their beacon. CGD05 dispatched a rescue boat to the coordinates, located the vessel, and towed it to safety. "
"Home Port - Not Registered
On 05 November 2022 at 2108 UTC (1608 EST) an Emergency Position Indicating Radio Beacon (EPIRB) was detected at 24 26.8N 81 56.2W, 9 NM southwest of Key West, FL. It was activated by the captain of the sailing vessel KANGAROO after it ran aground and was injured. Coast Guard District 7 received the alert and launched a rescue boat from Station Key West to the coordinates. The boat arrived, recovered the captain, and transported him to shore to awaiting emergency responders. 
1 SARSAT RESCUE",11/05/2022,EPIRB,M,"EPIRB (Emergency Position-Indicating Radio Beacon, Maritime Applications)",24.44666667,-81.93666667,1,Home Port - Not Registered,"On 05 November 2022 at 2108 UTC (1608 EST) an Emergency Position Indicating Radio Beacon (EPIRB) was detected at 24 26.8N 81 56.2W, 9 NM southwest of Key West, FL. It was activated by the captain of the sailing vessel KANGAROO after it ran aground and was injured. Coast Guard District 7 received the alert and launched a rescue boat from Station Key West to the coordinates. The boat arrived, recovered the captain, and transported him to shore to awaiting emergency responders. "
"Home Port - Marathon, FL
On 07 November 2022 at 1418 UTC (0918 EST) an Emergency Position Indicating Radio Beacon (EPIRB) was detected at 23 39.2N 81 37.6W, 34 NM southeast of Marathon, FL. It activated when the EPIRB on the 40-ft fishing vessel YELLOW STONE was thrown overboard. Coast Guard District 7 received the alert and contacted the owner, who reported that the vessel was stolen the day before, possibly by an acquaintance. Station Key West issued an Urgent Marine Information Broadcast (UMIB) and diverted an aircraft to the coordinates, where it found the YELLOW STONE dead in the water, with its sole crew member waving his arms in distress. A Good Samaritan vessel, HARBOUR FASHION, responded to the UMIB and retrieved the stranded individual, then transported him to Station Key West. 
1 SARSAT RESCUE",11/07/2022,EPIRB,M,"EPIRB (Emergency Position-Indicating Radio Beacon, Maritime Applications)",23.65333333,-81.62666667,1,"Home Port - Marathon, FL","On 07 November 2022 at 1418 UTC (0918 EST) an Emergency Position Indicating Radio Beacon (EPIRB) was detected at 23 39.2N 81 37.6W, 34 NM southeast of Marathon, FL. It activated when the EPIRB on the 40-ft fishing vessel YELLOW STONE was thrown overboard. Coast Guard District 7 received the alert and contacted the owner, who reported that the vessel was stolen the day before, possibly by an acquaintance. Station Key West issued an Urgent Marine Information Broadcast (UMIB) and diverted an aircraft to the coordinates, where it found the YELLOW STONE dead in the water, with its sole crew member waving his arms in distress. A Good Samaritan vessel, HARBOUR FASHION, responded to the UMIB and retrieved the stranded individual, then transported him to Station Key West. "
"Home Port - Barrow, AK
On 11 November 2022 at 2343 UTC (1843 EST) a Personal Locator Beacon (PLB) was detected at 69 46.5N 162 14.3W, 17 miles northeast of Point Lay, AK. It was activated by a snowmobiler in distress. The Alaska Rescue Coordination Center received the alert and notified North Slope Borough Search and Rescue, which dispatched a ground team to the coordinates and assisted the snowmobiler. 
1 SARSAT RESCUE",11/11/2022,PLB,T,PLB (Personal Locator Beacon),69.775,-162.2383333,1,"Home Port - Barrow, AK","On 11 November 2022 at 2343 UTC (1843 EST) a Personal Locator Beacon (PLB) was detected at 69 46.5N 162 14.3W, 17 miles northeast of Point Lay, AK. It was activated by a snowmobiler in distress. The Alaska Rescue Coordination Center received the alert and notified North Slope Borough Search and Rescue, which dispatched a ground team to the coordinates and assisted the snowmobiler. "
